Entity ID,Area of Interest,Map Projection,Sensor,Begin Date,End Date,Agency,Platform,Comments,Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Week Start
EMUSA20150728201508036,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-07-28 05:00:00+00:00,2015-08-03 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150728201508036,2015-07-27
EMUSA20150804201508106,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-08-04 05:00:00+00:00,2015-08-10 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150804201508106,2015-08-03
EMUSA20150811201508176,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-08-11 05:00:00+00:00,2015-08-17 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150811201508176,2015-08-10
EMUSA20150818201508246,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-08-18 05:00:00+00:00,2015-08-24 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150818201508246,2015-08-17
EMUSA20150825201508316,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-08-25 05:00:00+00:00,2015-08-31 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150825201508316,2015-08-24
EMUSA20150901201509076,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-09-01 05:00:00+00:00,2015-09-07 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150901201509076,2015-08-31
EMUSA20150908201509146,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-09-08 05:00:00+00:00,2015-09-14 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150908201509146,2015-09-07
EMUSA20150915201509216,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-09-15 05:00:00+00:00,2015-09-21 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150915201509216,2015-09-14
EMUSA20150922201509286,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-09-22 05:00:00+00:00,2015-09-28 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150922201509286,2015-09-21
EMUSA20150929201510056,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-09-29 05:00:00+00:00,2015-10-05 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20150929201510056,2015-09-28
EMUSA20151006201510126,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-10-06 05:00:00+00:00,2015-10-12 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151006201510126,2015-10-05
EMUSA20151013201510196,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-10-13 05:00:00+00:00,2015-10-19 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151013201510196,2015-10-12
EMUSA20151020201510266,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-10-20 05:00:00+00:00,2015-10-26 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151020201510266,2015-10-19
EMUSA20151027201511026,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-10-27 05:00:00+00:00,2015-11-02 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151027201511026,2015-10-26
EMUSA20151103201511096,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-11-03 06:00:00+00:00,2015-11-09 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151103201511096,2015-11-02
EMUSA20151110201511166,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-11-10 06:00:00+00:00,2015-11-16 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151110201511166,2015-11-09
EMUSA20151117201511236,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-11-17 06:00:00+00:00,2015-11-23 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151117201511236,2015-11-16
EMUSA20151124201511306,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-11-24 06:00:00+00:00,2015-11-30 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151124201511306,2015-11-23
EMUSA20151201201512076,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-12-01 06:00:00+00:00,2015-12-07 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151201201512076,2015-11-30
EMUSA20151208201512146,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-12-08 06:00:00+00:00,2015-12-14 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151208201512146,2015-12-07
EMUSA20151215201512216,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-12-15 06:00:00+00:00,2015-12-21 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151215201512216,2015-12-14
EMUSA20151222201512286,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-12-22 06:00:00+00:00,2015-12-28 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151222201512286,2015-12-21
EMUSA20151229201601046,CONUS,Lambert Azimuthal Equal Area,MODIS,2015-12-29 06:00:00+00:00,2016-01-04 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20151229201601046,2015-12-28
EMUSA20160105201601116,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-01-05 06:00:00+00:00,2016-01-11 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160105201601116,2016-01-04
EMUSA20160112201601186,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-01-12 06:00:00+00:00,2016-01-18 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160112201601186,2016-01-11
EMUSA20160119201601256,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-01-19 06:00:00+00:00,2016-01-25 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160119201601256,2016-01-18
EMUSA20160126201602016,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-01-26 06:00:00+00:00,2016-02-01 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160126201602016,2016-01-25
EMUSA20160202201602086,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-02-02 06:00:00+00:00,2016-02-08 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160202201602086,2016-02-01
EMUSA20160209201602156,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-02-09 06:00:00+00:00,2016-02-15 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160209201602156,2016-02-08
EMUSA20160216201602226,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-02-16 06:00:00+00:00,2016-02-22 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160216201602226,2016-02-15
EMUSA20160223201602296,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-02-23 06:00:00+00:00,2016-02-29 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160223201602296,2016-02-22
EMUSA20160301201603076,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-03-01 06:00:00+00:00,2016-03-07 00:00:00-06,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160301201603076,2016-02-29
EMUSA20160308201603146,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-03-08 06:00:00+00:00,2016-03-14 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160308201603146,2016-03-07
EMUSA20160315201603216,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-03-15 05:00:00+00:00,2016-03-21 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160315201603216,2016-03-14
EMUSA20160322201603286,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-03-22 05:00:00+00:00,2016-03-28 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160322201603286,2016-03-21
EMUSA20160329201604046,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-03-29 05:00:00+00:00,2016-04-04 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160329201604046,2016-03-28
EMUSA20160405201604116,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-04-05 05:00:00+00:00,2016-04-11 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160405201604116,2016-04-04
EMUSA20160412201604186,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-04-12 05:00:00+00:00,2016-04-18 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160412201604186,2016-04-11
EMUSA20160419201604256,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-04-19 05:00:00+00:00,2016-04-25 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160419201604256,2016-04-18
EMUSA20160426201605026,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-04-26 05:00:00+00:00,2016-05-02 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160426201605026,2016-04-25
EMUSA20160503201605096,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-05-03 05:00:00+00:00,2016-05-09 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160503201605096,2016-05-02
EMUSA20160510201605166,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-05-10 05:00:00+00:00,2016-05-16 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160510201605166,2016-05-09
EMUSA20160517201605236,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-05-17 05:00:00+00:00,2016-05-23 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160517201605236,2016-05-16
EMUSA20160524201605306,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-05-24 05:00:00+00:00,2016-05-30 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160524201605306,2016-05-23
EMUSA20160531201606066,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-05-31 05:00:00+00:00,2016-06-06 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160531201606066,2016-05-30
EMUSA20160607201606136,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-06-07 05:00:00+00:00,2016-06-13 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160607201606136,2016-06-06
EMUSA20160614201606206,CONUS,Lambert Azimuthal Equal Area,MODIS,2016-06-14 05:00:00+00:00,2016-06-20 00:00:00-05,USGS EROS,AQUA,acceptable,6,"38°44'12.72""N","97°12'06.84""W","48°24'11""N","128°31'48.21""W","46°42'17.64""N","65°23'40.74""W","22°28'45.81""N","75°24'58.87""W","23°35'01.53""N","119°58'20.24""W",38.7368667,-97.2019,48.4030556,-128.5300583,46.7049,-65.39465,22.4793917,-75.4163528,23.5837583,-119.9722889,EMUSA20160614201606206,2016-06-13
