Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_044033_20200708_20200912_02_T1,LC08_L1TP_044033_20200708_20200912_02_T1,LC80440332020190LGN00,2020/07/08,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/12,2020/09/12,2020-07-08 18:45:14.94022,2020-07-08 18:45:46.71022,LGN,DAY,   0.01,   0.01,1413,5,    4.661,    3.250,    3.340,LPGS_15.3.1,65.23432442,125.65411322,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.38"N,121°40'07.28"W,39°57'32.18"N,122°59'43.15"W,39°55'39.47"N,120°18'22.32"W,37°51'10.62"N,122°59'43.62"W,37°49'26.04"N,120°23'04.27"W, 38.90455,-121.66869, 39.95894,-122.99532, 39.92763,-120.30620, 37.85295,-122.99545, 37.82390,-120.38452,LC08_L2SP_044033_20200708_20200912_02_T1,LC80440332020190LGN00
LC08_L2SP_045032_20200715_20200912_02_T1,LC08_L1TP_045032_20200715_20200912_02_T1,LC80450322020197LGN00,2020/07/15,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/12,2020/09/12,2020-07-15 18:51:04.356899,2020-07-15 18:51:36.126898,LGN,DAY,   0.15,   1.72,1343,5,    3.751,    2.678,    2.626,LPGS_15.3.1,63.69887364,129.78017797,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.04"N,122°45'47.12"W,41°23'08.20"N,124°08'49.16"W,41°22'47.42"N,121°22'24.82"W,39°15'41.90"N,124°06'41.72"W,39°15'22.57"N,121°25'25.50"W, 40.33279,-122.76309, 41.38561,-124.14699, 41.37984,-121.37356, 39.26164,-124.11159, 39.25627,-121.42375,LC08_L2SP_045032_20200715_20200912_02_T1,LC80450322020197LGN00
LC08_L2SP_045033_20200715_20200911_02_T1,LC08_L1TP_045033_20200715_20200911_02_T1,LC80450332020197LGN00,2020/07/15,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/11,2020/09/11,2020-07-15 18:51:28.247938,2020-07-15 18:52:00.017938,LGN,DAY,   3.97,  38.58,998,5,    3.480,    2.427,    2.495,LPGS_15.3.1,64.37480743,126.91431918,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.01"N,123°12'40.50"W,39°57'13.10"N,124°34'32.74"W,39°57'31.36"N,121°51'26.28"W,37°49'36.48"N,124°31'45.98"W,37°49'53.44"N,121°53'27.24"W, 38.90417,-123.21125, 39.95364,-124.57576, 39.95871,-121.85730, 37.82680,-124.52944, 37.83151,-121.89090,LC08_L2SP_045033_20200715_20200911_02_T1,LC80450332020197LGN00
LC08_L2SP_044032_20200724_20200910_02_T1,LC08_L1TP_044032_20200724_20200910_02_T1,LC80440322020206LGN00,2020/07/24,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/10,2020/09/10,2020-07-24 18:44:56.232453,2020-07-24 18:45:28.002452,LGN,DAY,   0.40,   0.40,1017,5,    5.462,    3.839,    3.885,LPGS_15.3.1,62.28922139,131.92872293,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.18"N,121°12'50.87"W,41°23'25.73"N,122°33'26.75"W,41°20'50.35"N,119°49'05.63"W,39°17'25.73"N,122°34'15.42"W,39°15'01.40"N,119°54'54.72"W, 40.33255,-121.21413, 41.39048,-122.55743, 41.34732,-119.81823, 39.29048,-122.57095, 39.25039,-119.91520,LC08_L2SP_044032_20200724_20200910_02_T1,LC80440322020206LGN00
LC08_L2SP_044033_20200724_20200908_02_T1,LC08_L1TP_044033_20200724_20200908_02_T1,LC80440332020206LGN00,2020/07/24,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/08,2020/09/08,2020-07-24 18:45:20.11502,2020-07-24 18:45:51.885019,LGN,DAY,   0.05,   0.05,1390,5,    4.515,    3.204,    3.181,LPGS_15.3.1,63.01498070,129.27189955,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.98"N,121°39'43.49"W,39°57'32.18"N,122°59'17.84"W,39°55'38.89"N,120°17'57.05"W,37°51'10.62"N,122°59'19.07"W,37°49'25.50"N,120°22'39.76"W, 38.90444,-121.66208, 39.95894,-122.98829, 39.92747,-120.29918, 37.85295,-122.98863, 37.82375,-120.37771,LC08_L2SP_044033_20200724_20200908_02_T1,LC80440332020206LGN00
LC08_L2SP_045032_20200731_20200908_02_T1,LC08_L1TP_045032_20200731_20200908_02_T1,LC80450322020213LGN00,2020/07/31,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/08,2020/09/08,2020-07-31 18:51:08.66739,2020-07-31 18:51:40.437389,LGN,DAY,   0.47,   1.98,1307,5,    3.775,    2.587,    2.750,LPGS_15.3.1,60.99660796,134.05578064,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.68"N,122°45'12.78"W,41°23'08.59"N,124°08'10.43"W,41°22'46.85"N,121°21'46.08"W,39°15'42.23"N,124°06'04.18"W,39°15'22.07"N,121°24'47.95"W, 40.33269,-122.75355, 41.38572,-124.13623, 41.37968,-121.36280, 39.26173,-124.10116, 39.25613,-121.41332,LC08_L2SP_045032_20200731_20200908_02_T1,LC80450322020213LGN00
LC08_L2SP_045033_20200731_20200908_02_T1,LC08_L1TP_045033_20200731_20200908_02_T1,LC80450332020213LGN00,2020/07/31,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/08,2020/09/08,2020-07-31 18:51:32.554194,2020-07-31 18:52:04.324193,LGN,DAY,   5.56,  37.65,922,5,    3.305,    2.294,    2.380,LPGS_15.3.1,61.77058917,131.57840169,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.70"N,123°12'05.87"W,39°57'13.61"N,124°33'54.79"W,39°57'31"N,121°50'48.37"W,37°49'36.95"N,124°31'09.19"W,37°49'53.08"N,121°52'50.41"W, 38.90436,-123.20163, 39.95378,-124.56522, 39.95861,-121.84677, 37.82693,-124.51922, 37.83141,-121.88067,LC08_L2SP_045033_20200731_20200908_02_T1,LC80450332020213LGN00
LC08_L2SP_044032_20200809_20200918_02_T1,LC08_L1TP_044032_20200809_20200918_02_T1,LC80440322020222LGN00,2020/08/09,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/18,2020/09/18,2020-08-09 18:44:59.37316,2020-08-09 18:45:31.143159,LGN,DAY,   0.01,   0.01,989,5,    5.384,    3.593,    4.009,LPGS_15.3.1,59.09517094,137.19767173,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.18"N,121°12'05.29"W,41°23'25.58"N,122°32'48.01"W,41°20'48.95"N,119°48'14.08"W,39°17'25.58"N,122°33'37.84"W,39°15'00.07"N,119°54'04.72"W, 40.33255,-121.20147, 41.39044,-122.54667, 41.34693,-119.80391, 39.29044,-122.56051, 39.25002,-119.90131,LC08_L2SP_044032_20200809_20200918_02_T1,LC80440322020222LGN00
LC08_L2SP_044033_20200809_20200918_02_T1,LC08_L1TP_044033_20200809_20200918_02_T1,LC80440332020222LGN00,2020/08/09,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/18,2020/09/18,2020-08-09 18:45:23.255727,2020-08-09 18:45:55.025726,LGN,DAY,   0.00,   0.00,1366,5,    4.365,    2.992,    3.179,LPGS_15.3.1,59.93781064,134.96410569,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.06"N,121°38'57.77"W,39°57'32.18"N,122°58'27.26"W,39°55'37.70"N,120°17'06.54"W,37°51'20.34"N,122°58'29.96"W,37°49'34.14"N,120°21'50.36"W, 38.90446,-121.64938, 39.95894,-122.97424, 39.92714,-120.28515, 37.85565,-122.97499, 37.82615,-120.36399,LC08_L2SP_044033_20200809_20200918_02_T1,LC80440332020222LGN00
LC08_L2SP_044032_20200825_20200905_02_T1,LC08_L1TP_044032_20200825_20200905_02_T1,LC80440322020238LGN00,2020/08/25,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/05,2020/09/05,2020-08-25 18:45:07.35061,2020-08-25 18:45:39.120609,LGN,DAY,  14.07,  14.07,767,5,    5.821,    3.847,    4.369,LPGS_15.3.1,55.06899991,143.34306096,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.19"N,121°12'45.61"W,41°23'25.73"N,122°33'26.75"W,41°20'49.99"N,119°48'52.74"W,39°17'25.73"N,122°34'15.42"W,39°15'01.08"N,119°54'42.23"W, 40.33283,-121.21267, 41.39048,-122.55743, 41.34722,-119.81465, 39.29048,-122.57095, 39.25030,-119.91173,LC08_L2SP_044032_20200825_20200905_02_T1,LC80440322020238LGN00
LC08_L2SP_044033_20200825_20200905_02_T1,LC08_L1TP_044033_20200825_20200905_02_T1,LC80440332020238LGN00,2020/08/25,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/09/05,2020/09/05,2020-08-25 18:45:31.237414,2020-08-25 18:46:03.007413,LGN,DAY,   5.00,   5.00,1247,5,    4.537,    2.954,    3.443,LPGS_15.3.1,56.03772283,141.54129040,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.38"N,121°39'38.16"W,39°57'32.18"N,122°59'05.21"W,39°55'38.60"N,120°17'44.41"W,37°51'20.38"N,122°59'06.79"W,37°49'34.93"N,120°22'27.16"W, 38.90455,-121.66060, 39.95894,-122.98478, 39.92739,-120.29567, 37.85566,-122.98522, 37.82637,-120.37421,LC08_L2SP_044033_20200825_20200905_02_T1,LC80440332020238LGN00
LC08_L2SP_045032_20200901_20200906_02_T1,LC08_L1TP_045032_20200901_20200906_02_T1,LC80450322020245LGN00,2020/09/01,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/09/06,2020/09/06,2020-09-01 18:51:21.470538,2020-09-01 18:51:53.240537,LGN,DAY,  12.20,  13.60,1295,5,    4.679,    3.001,    3.589,LPGS_15.3.1,53.07257741,146.05805039,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.68"N,122°45'43.78"W,41°23'08.20"N,124°08'49.16"W,41°22'47.42"N,121°22'24.82"W,39°15'41.90"N,124°06'41.72"W,39°15'22.57"N,121°25'25.50"W, 40.33269,-122.76216, 41.38561,-124.14699, 41.37984,-121.37356, 39.26164,-124.11159, 39.25627,-121.42375,LC08_L2SP_045032_20200901_20200906_02_T1,LC80450322020245LGN00
LC08_L2SP_045033_20200901_20200906_02_T1,LC08_L1TP_045033_20200901_20200906_02_T1,LC80450332020245LGN00,2020/09/01,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/09/06,2020/09/06,2020-09-01 18:51:45.361577,2020-09-01 18:52:17.131576,LGN,DAY,  23.77,  50.87,801,5,    4.121,    2.777,    3.046,LPGS_15.3.1,54.09328983,144.43294175,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.01"N,123°12'36.61"W,39°57'13.25"N,124°34'20.10"W,39°57'31.25"N,121°51'13.64"W,37°49'36.62"N,124°31'33.71"W,37°49'53.29"N,121°53'14.96"W, 38.90417,-123.21017, 39.95368,-124.57225, 39.95868,-121.85379, 37.82684,-124.52603, 37.83147,-121.88749,LC08_L2SP_045033_20200901_20200906_02_T1,LC80450332020245LGN00
LC08_L2SP_044032_20200910_20200919_02_T1,LC08_L1TP_044032_20200910_20200919_02_T1,LC80440322020254LGN00,2020/09/10,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/09/19,2020/09/19,2020-09-10 18:45:14.221847,2020-09-10 18:45:45.991847,LGN,DAY,  28.75,  28.75,959,5,    6.252,    3.917,    4.873,LPGS_15.3.1,50.32515255,149.40568843,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.87"N,121°13'23.92"W,41°23'25.87"N,122°34'05.52"W,41°20'51.07"N,119°49'31.40"W,39°17'25.87"N,122°34'52.97"W,39°15'02.09"N,119°55'19.70"W, 40.33302,-121.22331, 41.39052,-122.56820, 41.34752,-119.82539, 39.29052,-122.58138, 39.25058,-119.92214,LC08_L2SP_044032_20200910_20200919_02_T1,LC80440322020254LGN00
LC08_L2SP_045032_20200917_20201005_02_T1,LC08_L1TP_045032_20200917_20201005_02_T1,LC80450322020261LGN00,2020/09/17,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/10/05,2020/10/05,2020-09-17 18:51:27.406014,2020-09-17 18:51:59.176014,LGN,DAY,   9.82,  11.21,1179,5,    5.656,    3.659,    4.313,LPGS_15.3.1,48.06584163,151.83837155,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.58"N,122°46'15.02"W,41°23'07.94"N,124°09'14.98"W,41°22'47.78"N,121°22'50.63"W,39°15'41.65"N,124°07'06.74"W,39°15'22.93"N,121°25'50.52"W, 40.33266,-122.77084, 41.38554,-124.15416, 41.37994,-121.38073, 39.26157,-124.11854, 39.25637,-121.43070,LC08_L2SP_045032_20200917_20201005_02_T1,LC80450322020261LGN00
LC08_L2SP_045033_20200917_20201005_02_T1,LC08_L1TP_045033_20200917_20201005_02_T1,LC80450332020261LGN00,2020/09/17,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/10/05,2020/10/05,2020-09-17 18:51:51.297054,2020-09-17 18:52:23.067053,LGN,DAY,   5.64,  28.77,945,5,    4.133,    2.634,    3.184,LPGS_15.3.1,49.18840185,150.56792516,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.05"N,123°13'07.54"W,39°57'12.74"N,124°34'58.01"W,39°57'31.61"N,121°51'51.59"W,37°49'36.16"N,124°32'10.54"W,37°49'53.65"N,121°53'51.79"W, 38.90418,-123.21876, 39.95354,-124.58278, 39.95878,-121.86433, 37.82671,-124.53626, 37.83157,-121.89772,LC08_L2SP_045033_20200917_20201005_02_T1,LC80450332020261LGN00
LC08_L2SP_044032_20200926_20201008_02_T1,LC08_L1TP_044032_20200926_20201008_02_T1,LC80440322020270LGN00,2020/09/26,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/10/08,2020/10/08,2020-09-26 18:45:18.966465,2020-09-26 18:45:50.736464,LGN,DAY,   2.70,   2.70,912,5,    7.046,    3.957,    5.830,LPGS_15.3.1,45.05173868,154.66927115,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.50"N,121°13'46.31"W,41°23'25.98"N,122°34'31.37"W,41°20'51.79"N,119°49'57.18"W,39°17'25.94"N,122°35'18.02"W,39°15'02.74"N,119°55'44.72"W, 40.33264,-121.22953, 41.39055,-122.57538, 41.34772,-119.83255, 39.29054,-122.58834, 39.25076,-119.92909,LC08_L2SP_044032_20200926_20201008_02_T1,LC80440322020270LGN00
LC08_L2SP_044033_20200926_20201008_02_T1,LC08_L1TP_044033_20200926_20201008_02_T1,LC80440332020270LGN00,2020/09/26,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/10/08,2020/10/08,2020-09-26 18:45:42.849032,2020-09-26 18:46:14.619032,LGN,DAY,  12.07,  12.07,1315,5,    5.594,    3.095,    4.659,LPGS_15.3.1,46.21941839,153.56308643,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.60"N,121°40'38.03"W,39°57'32.18"N,123°00'08.42"W,39°55'40.08"N,120°18'47.56"W,37°51'10.62"N,123°00'08.17"W,37°49'26.58"N,120°23'28.79"W, 38.90461,-121.67723, 39.95894,-123.00234, 39.92780,-120.31321, 37.85295,-123.00227, 37.82405,-120.39133,LC08_L2SP_044033_20200926_20201008_02_T1,LC80440332020270LGN00
LC08_L2SP_045032_20201003_20201015_02_T1,LC08_L1TP_045032_20201003_20201015_02_T1,LC80450322020277LGN00,2020/10/03,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/10/15,2020/10/15,2020-10-03 18:51:31.079288,2020-10-03 18:52:02.849288,LGN,DAY,   5.57,   7.15,1247,5,    5.876,    3.583,    4.657,LPGS_15.3.1,42.65515776,156.61331502,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.84"N,122°46'29.21"W,41°23'07.84"N,124°09'27.90"W,41°22'47.96"N,121°23'03.55"W,39°15'41.54"N,124°07'19.27"W,39°15'23.08"N,121°26'03.05"W, 40.33301,-122.77478, 41.38551,-124.15775, 41.37999,-121.38432, 39.26154,-124.12202, 39.25641,-121.43418,LC08_L2SP_045032_20201003_20201015_02_T1,LC80450322020277LGN00
LC08_L2SP_045033_20201003_20201015_02_T1,LC08_L1TP_045033_20201003_20201015_02_T1,LC80450332020277LGN00,2020/10/03,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/10/15,2020/10/15,2020-10-03 18:51:54.974564,2020-10-03 18:52:26.744563,LGN,DAY,   2.33,  36.43,975,5,    4.572,    2.739,    3.661,LPGS_15.3.1,43.85295930,155.61603222,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.05"N,123°13'21.58"W,39°57'12.56"N,124°35'10.64"W,39°57'31.75"N,121°52'04.22"W,37°49'35.98"N,124°32'22.78"W,37°49'53.76"N,121°54'04.03"W, 38.90418,-123.22266, 39.95349,-124.58629, 39.95882,-121.86784, 37.82666,-124.53966, 37.83160,-121.90112,LC08_L2SP_045033_20201003_20201015_02_T1,LC80450332020277LGN00
LC08_L2SP_044032_20201012_20201105_02_T1,LC08_L1TP_044032_20201012_20201105_02_T1,LC80440322020286LGN00,2020/10/12,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/11/05,2020/11/05,2020-10-12 18:45:21.133084,2020-10-12 18:45:52.903083,LGN,DAY,   0.01,   0.01,887,5,    7.428,    3.968,    6.280,LPGS_15.3.1,39.56443561,158.72827417,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.58"N,121°13'45.30"W,41°23'25.98"N,122°34'31.37"W,41°20'51.79"N,119°49'57.18"W,39°17'25.94"N,122°35'18.02"W,39°15'02.74"N,119°55'44.72"W, 40.33294,-121.22925, 41.39055,-122.57538, 41.34772,-119.83255, 39.29054,-122.58834, 39.25076,-119.92909,LC08_L2SP_044032_20201012_20201105_02_T1,LC80440322020286LGN00
LC08_L2SP_044033_20201012_20201105_02_T1,LC08_L1TP_044033_20201012_20201105_02_T1,LC80440332020286LGN00,2020/10/12,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/11/05,2020/11/05,2020-10-12 18:45:45.028359,2020-10-12 18:46:16.798359,LGN,DAY,   0.02,   0.02,1269,5,    6.209,    3.352,    5.227,LPGS_15.3.1,40.79261141,157.84927327,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'14.83"N,121°40'37.70"W,39°57'32.18"N,123°00'08.42"W,39°55'40.08"N,120°18'47.56"W,37°51'10.62"N,123°00'08.17"W,37°49'26.58"N,120°23'28.79"W, 38.90412,-121.67714, 39.95894,-123.00234, 39.92780,-120.31321, 37.85295,-123.00227, 37.82405,-120.39133,LC08_L2SP_044033_20201012_20201105_02_T1,LC80440332020286LGN00
LC08_L2SP_045032_20201019_20201105_02_T1,LC08_L1TP_045032_20201019_20201105_02_T1,LC80450322020293LGN00,2020/10/19,T1,2, 045, 032, 045, 032,NADIR,   0.000,2020/11/05,2020/11/05,2020-10-19 18:51:32.094264,2020-10-19 18:52:03.864264,LGN,DAY,   0.15,   0.15,1231,5,    6.663,    3.411,    5.724,LPGS_15.3.1,37.19089074,160.06214592,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'58.80"N,122°46'21.47"W,41°23'07.84"N,124°09'27.90"W,41°22'47.96"N,121°23'03.55"W,39°15'41.54"N,124°07'19.27"W,39°15'23.08"N,121°26'03.05"W, 40.33300,-122.77263, 41.38551,-124.15775, 41.37999,-121.38432, 39.26154,-124.12202, 39.25641,-121.43418,LC08_L2SP_045032_20201019_20201105_02_T1,LC80450322020293LGN00
LC08_L2SP_045033_20201019_20201105_02_T1,LC08_L1TP_045033_20201019_20201105_02_T1,LC80450332020293LGN00,2020/10/19,T1,2, 045, 033, 045, 033,NADIR,   0.000,2020/11/05,2020/11/05,2020-10-19 18:51:55.985304,2020-10-19 18:52:27.755303,LGN,DAY,   0.27,   3.77,1016,5,    5.843,    2.872,    5.089,LPGS_15.3.1,38.43717680,159.25950209,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.77"N,123°13'13.40"W,39°57'12.74"N,124°34'58.01"W,39°57'31.61"N,121°51'51.59"W,37°49'36.16"N,124°32'10.54"W,37°49'53.65"N,121°53'51.79"W, 38.90438,-123.22039, 39.95354,-124.58278, 39.95878,-121.86433, 37.82671,-124.53626, 37.83157,-121.89772,LC08_L2SP_045033_20201019_20201105_02_T1,LC80450332020293LGN00
LC08_L2SP_044032_20201028_20201106_02_T1,LC08_L1TP_044032_20201028_20201106_02_T1,LC80440322020302LGN00,2020/10/28,T1,2, 044, 032, 044, 032,NADIR,   0.000,2020/11/06,2020/11/06,2020-10-28 18:45:20.610976,2020-10-28 18:45:52.380975,LGN,DAY,   0.07,   0.07,811,5,    7.861,    4.026,    6.752,LPGS_15.3.1,34.25634092,161.37119035,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.83"N,121°13'19.06"W,41°23'25.87"N,122°34'05.52"W,41°20'51.07"N,119°49'31.40"W,39°17'25.87"N,122°34'52.97"W,39°15'02.09"N,119°55'19.70"W, 40.33273,-121.22196, 41.39052,-122.56820, 41.34752,-119.82539, 39.29052,-122.58138, 39.25058,-119.92214,LC08_L2SP_044032_20201028_20201106_02_T1,LC80440322020302LGN00
LC08_L2SP_044033_20201028_20201106_02_T1,LC08_L1TP_044033_20201028_20201106_02_T1,LC80440332020302LGN00,2020/10/28,T1,2, 044, 033, 044, 033,NADIR,   0.000,2020/11/06,2020/11/06,2020-10-28 18:45:44.49778,2020-10-28 18:46:16.267779,LGN,DAY,   0.03,   0.03,1234,5,    6.620,    3.350,    5.710,LPGS_15.3.1,35.51967537,160.64823362,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.66"N,121°40'10.60"W,39°57'32.18"N,122°59'43.15"W,39°55'39.47"N,120°18'22.32"W,37°51'10.62"N,122°59'43.62"W,37°49'26.04"N,120°23'04.27"W, 38.90435,-121.66961, 39.95894,-122.99532, 39.92763,-120.30620, 37.85295,-122.99545, 37.82390,-120.38452,LC08_L2SP_044033_20201028_20201106_02_T1,LC80440332020302LGN00
LC08_L2SP_045032_20201120_20210315_02_T1,LC08_L1TP_045032_20201120_20210315_02_T1,LC80450322020325LGN00,2020/11/20,T1,2, 045, 032, 045, 032,NADIR,   0.000,2021/03/15,2021/03/15,2020-11-20 18:51:30.770739,2020-11-20 18:52:02.540738,LGN,DAY,   5.91,   5.81,1003,5,    7.415,    4.077,    6.194,LPGS_15.4.0,27.87327094,162.66317296,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.61"N,122°45'56.92"W,41°22'58.37"N,124°09'01.91"W,41°22'37.85"N,121°22'37.99"W,39°15'41.76"N,124°06'54.22"W,39°15'22.75"N,121°25'38.03"W, 40.33267,-122.76581, 41.38288,-124.15053, 41.37718,-121.37722, 39.26160,-124.11506, 39.25632,-121.42723,LC08_L2SP_045032_20201120_20210315_02_T1,LC80450322020325LGN00
LC08_L2SP_045033_20201120_20210315_02_T1,LC08_L1TP_045033_20201120_20210315_02_T1,LC80450332020325LGN00,2020/11/20,T1,2, 045, 033, 045, 033,NADIR,   0.000,2021/03/15,2021/03/15,2020-11-20 18:51:54.657542,2020-11-20 18:52:26.427541,LGN,DAY,   7.57,   9.17,902,5,    6.687,    3.492,    5.702,LPGS_15.4.0,29.15335149,162.06735348,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'15.26"N,123°12'47.88"W,39°57'13.10"N,124°34'32.74"W,39°57'31.36"N,121°51'26.28"W,37°49'36.48"N,124°31'45.98"W,37°49'53.44"N,121°53'27.24"W, 38.90424,-123.21330, 39.95364,-124.57576, 39.95871,-121.85730, 37.82680,-124.52944, 37.83151,-121.89090,LC08_L2SP_045033_20201120_20210315_02_T1,LC80450332020325LGN00
LC08_L2SP_044032_20201129_20210316_02_T1,LC08_L1TP_044032_20201129_20210316_02_T1,LC80440322020334LGN00,2020/11/29,T1,2, 044, 032, 044, 032,NADIR,   0.000,2021/03/16,2021/03/16,2020-11-29 18:45:21.86751,2020-11-29 18:45:53.637509,LGN,DAY,   2.39,   2.39,565,5,    8.620,    4.887,    7.101,LPGS_15.4.0,26.04080344,162.43613157,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,40°19'57.61"N,121°13'44.11"W,41°23'25.98"N,122°34'31.37"W,41°20'51.79"N,119°49'57.18"W,39°17'25.94"N,122°35'18.02"W,39°15'02.74"N,119°55'44.72"W, 40.33267,-121.22892, 41.39055,-122.57538, 41.34772,-119.83255, 39.29054,-122.58834, 39.25076,-119.92909,LC08_L2SP_044032_20201129_20210316_02_T1,LC80440322020334LGN00
LC08_L2SP_044033_20201129_20210316_02_T1,LC08_L1TP_044033_20201129_20210316_02_T1,LC80440332020334LGN00,2020/11/29,T1,2, 044, 033, 044, 033,NADIR,   0.000,2021/03/16,2021/03/16,2020-11-29 18:45:45.750077,2020-11-29 18:46:17.520076,LGN,DAY,   9.97,   9.97,1076,5,    7.380,    3.901,    6.266,LPGS_15.4.0,27.31806540,161.86606697,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,10,WGS84,WGS84,38°54'16.27"N,121°40'34.75"W,39°57'32.18"N,123°00'08.42"W,39°55'40.08"N,120°18'47.56"W,37°51'10.62"N,123°00'08.17"W,37°49'26.58"N,120°23'28.79"W, 38.90452,-121.67632, 39.95894,-123.00234, 39.92780,-120.31321, 37.85295,-123.00227, 37.82405,-120.39133,LC08_L2SP_044033_20201129_20210316_02_T1,LC80440332020334LGN00
